nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,nama_kelurahan,nama_kecamatan,nama_kota,competitor_density_500m,jarak_kompetitor_meter,kompetitor_head_to_head,jarak_pasar_meter,pasar_terdekat,pelanggaran_zonasi,cluster_hdbscan_makro,cluster_hdbscan_prob,cluster_dbscan_hotspot,spatial_risk_score
alfamart lenteng agung 5,3.0,4,-6.3163063,106.8361512,"jl. raya lenteng agung no.22, rt.5/rw.1, lenteng agung, kota jakarta selatan",ChIJDQ0fsc7taS4R3NlvyB-kvR0,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,0,557.06,0,1453.9535143083897,pasar kambing swadaya iii,0,-1,0.0,-1,0.0
alfamart,5.0,1,-6.3077549,106.8388917,"stasiun tanjung barat kel, rt.4/rw.1, srengseng sawah, kota jakarta selatan",ChIJAdADu4rtaS4RvCWKME2nOFc,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,9,114.48,0,2021.0348659571732,pasar minggu,0,12,0.9787477002507196,35,0.4332
alfamart,4.3,4,-6.3001102,106.8147245,"jl. raya cilandak kko kel no.9, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJozpfomPvaS4RLUTcDjCMduQ,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan,2,353.77,0,2523.263923002269,pasar cipete selatan,0,-1,0.0,-1,0.0412
alfamart,2.8,15,-6.3022797,106.8264828,"jl. kebagusan raya kel, rt.8/rw.7, kebagusan, kota jakarta selatan",ChIJ6zo-yIjtaS4R1-aDHKJFY0E,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,1,130.78,0,2050.397562553137,pasar minggu,0,-1,0.0,-1,0.0206
alfamart,0.0,0,-6.3071224,106.8350381,"apart kebagusan city unit 1-ka kel, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJgfNO4B7taS4R-UWce8QYzk8,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,5,100.19,0,2021.863405586056,pasar minggu,0,12,0.9787477002507196,35,0.3508
alfamart cilandak kko 2,3.7,6,-6.302779399999999,106.8144748,"jl. raya cilandak kko no.1 c, rt.1/rw.8, ragunan, kota jakarta selatan",ChIJ8VidGwHuaS4RJsdTuMOoQrA,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan,1,650.57,0,2519.9341425091857,pasar pondok labu,0,0,0.9988134993333636,-1,0.1205
alfamart,4.4,68,-6.316942099999999,106.8251017,"jl. kebagusan raya kel, rt.2/rw.4, kebagusan, kota jakarta selatan",ChIJ5ecsNQftaS4R2Gym8QnVXUk,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,4,113.33,0,1822.2274590267425,pasar lenteng agung,0,1,0.9074911949176301,-1,0.1731
alfamart,4.3,59,-6.313207200000001,106.8032178,"jl. margasatwa raya no 14a-c, kel, rt.1/rw.3, pd. labu, kota jakarta selatan",ChIJCz-ABPPvaS4RvH3YwYy3D3U,Alfamart,Pondok Labu,Cilandak,Kota Jakarta Selatan,3,262.68,0,1051.0874134734336,pasar pondok labu,0,6,0.6495643296550987,-1,0.1267
alfamart,3.7,15,-6.312712599999999,106.8257501,"jl. raya jatipadang kel no.16, rt.7/rw.5, kebagusan, kota jakarta selatan",ChIJ-86bRuTtaS4Roa7AGvYD-sg,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,2,129.67,0,2211.206372051105,pasar kambing swadaya iii,0,-1,0.0,-1,0.0412
alfamart,4.1,115,-6.312118,106.838574,"jl.tanjung barat sltn rt 1/2, kel, rt.1/rw.2, tj. bar., kota jakarta selatan",ChIJO7r69eztaS4R6-qTHsW9FZo,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,4,22.89,1,1929.9513589504425,pasar kambing swadaya iii,0,12,0.8792428663967458,35,0.3203
alfamart - kebagusan city,4.2,17,-6.307295,106.8351857,"apartemen kebagusan city tower a, rt.1/rw.3, kebagusan, pasar minggu, rt.1/rw.3, kebagusan, kota jakarta selatan",ChIJr2pCifHtaS4RLO2T4wxkmtk,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,5,77.74,0,2036.063117032934,pasar minggu,0,12,0.9787477002507196,35,0.3508
alfamart,4.2,17,-6.2959898,106.8365489,"jl. gurame i, rt.2/rw.9, kel, kota jakarta selatan",ChIJkRXFMgryaS4ROng0xXn-8EU,Alfamart,Kel,Pasar Minggu,Kota Jakarta Selatan,1,22.75,1,803.4318688277467,pasar minggu,0,11,1.0,-1,0.1206
alfamart,4.5,97,-6.3179633,106.8191259,"jl. pepaya raya no.58, rt.12/rw.5, kel, kota jakarta selatan",ChIJW9l0OeDtaS4Rpqp-vEQlRxM,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,1,385.85,0,2147.800940045894,pasar lenteng agung,0,-1,0.0,-1,0.0206
alfamart cilandak kko 3,4.4,63,-6.309416199999999,106.8138852,"jl. cilandak kko no.1 a rt.014/08, cilandak ragunan rt.1, rt.14/rw.7, ragunan, kota jakarta selatan",ChIJa8XPd0DvaS4RSIXi_ygrEaA,Alfamart,Ragunan,Pasar Minggu,Kota Jakarta Selatan,2,46.09,1,2246.6533633213585,pasar pondok labu,0,-1,0.0,-1,0.0412
alfamart tanjung barat,4.0,76,-6.3044692,106.8398007,"alfamart, jalan tanjung barat raya no.172, rt.2/rw.1, tanjung barat, jagakarsa, rt.10/rw.4, tj. bar., kota jakarta selatan",ChIJY1uOaPPtaS4RITGKVmQwRXc,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,6,436.97,0,1652.3108744635044,pasar minggu,0,12,0.9787477002507196,33,0.3714
alfamart,4.2,400,-6.2984046,106.8407504,"jl. tj. bar. lama no.kel, rt.4/rw.4, tj. bar., kota jakarta selatan",ChIJW2lkqAryaS4Rl3e1w3Am11w,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,141.82,0,981.732487594568,pasar minggu,0,11,1.0,32,0.3529
alfamart,4.3,12,-6.2955397,106.841134,"jl. raya tj. barat kel no.24, rt.4/rw.4, tj. bar., kota jakarta selatan",ChIJq1i2LQvyaS4RHh12kmtjRqQ,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,9,280.36,0,671.8962203940164,pasar minggu,0,11,1.0,32,0.4353
alfamart,4.7,86,-6.3212652,106.8254171,"jl ry jati padang 6 rt 4/4 kel, rt.11/rw.5, kebagusan, kota jakarta selatan",ChIJ60AxeGztaS4Ru2TlJfZ6_co,Alfamart,Kebagusan,Pasar Minggu,Kota Jakarta Selatan,3,39.69,1,1404.116774420446,pasar lenteng agung,0,1,0.9074911949176301,-1,0.1525
alfamart,4.3,182,-6.2967705,106.8442387,"jl. raya poltangan, rt. 001, r no.kel, rt.1/rw.4, tj. bar., kota jakarta selatan",ChIJyyRGCHXyaS4RLCAb2pLyLeA,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,99.98,0,925.8849072698366,pasar minggu,0,11,1.0,32,0.3529
alfamart nangka poltangan,4.1,10,-6.3027653,106.8484869,"jl. nangka raya no.1, rt.6/rw.5, tj. bar., kota jakarta selatan",ChIJFayoSIntaS4R9dPZgj-4vJY,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,103.91,0,1739.9225874234858,pasar minggu,0,12,1.0,34,0.3529
sumber alfaria trijaya. pt (alfamart),5.0,2,-6.296903299999999,106.8410754,"jl. tanjung barat, rt. 012 rw. 004, pasar minggu, rt.3/rw.4, tj. bar., kota jakarta selatan",ChIJ8zwCzAryaS4RkFLYkvqVhtw,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,6,291.72,0,820.2024973619724,pasar minggu,0,11,1.0,32,0.3735
west tanjung nangka alfamart,4.2,10,-6.3047898,106.8422906,"jl. nangka raya no.10, rt.11/rw.4, tj. bar., kota jakarta selatan",ChIJXUNCuIztaS4RQ6Z_2mFx3Mk,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,163.65,0,1707.36745202443,pasar minggu,0,12,1.0,33,0.3529
alfamart,4.0,1,-6.3274385,106.8165763,"jl. gandaria ii kel no.rt. 006/02, rt.6/rw.2, jagakarsa, kota jakarta selatan",ChIJNaff4frvaS4Rv-sXFlDoV8I,Alfamart,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,4,24.62,1,1897.3847013153154,pasar lenteng agung,0,1,0.9396637312557696,36,0.3263
alfamart,4.8,20,-6.3286377,106.8244583,"jl. raya jagakarsa no.2a, rt.9/rw.7, kel, kota jakarta selatan",ChIJWbkHhJ3taS4RYeZ0L7Xgo4Y,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,2,426.05,0,1019.7983096288748,pasar lenteng agung,0,1,0.9396637312557696,-1,0.1351
alfamart,4.3,239,-6.3267655,106.8215854,"jl. raya jagakarsa, rt.2/rw.7, kel, kota jakarta selatan",ChIJz9mMD9ntaS4RZubt_6ybvOw,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,2,245.52,0,1386.723627320365,pasar lenteng agung,0,1,0.9396637312557696,-1,0.1351
alfamart,4.1,158,-6.3271403,106.8293354,"jl. klp. 3 no.49, rt.6/rw.3, kel, kota jakarta selatan",ChIJKUVCIj_taS4RPE3ln04fn_s,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,4,167.05,0,627.097970631199,pasar lenteng agung,0,1,1.0,-1,0.1824
alfamart,4.4,99,-6.3270311,106.8144222,"jl.jagakarsa kp.kandang no.50, rt.6/rw.4, kel, kota jakarta selatan",ChIJVZkf7ijvaS4RohYfDKQq_TQ,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,4,218.03,0,2139.621893460531,pasar lenteng agung,0,1,0.9396637312557696,36,0.3263
alfamart,0.0,0,-6.3027698,106.8484726,"jl. nangka i no.4, rt.6/rw.5, tj. bar., kota jakarta selatan",ChIJz6jzUEvtaS4RNyn3cEc9GMc,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,102.26,0,1739.4881400107063,pasar minggu,0,12,1.0,34,0.3529
alfamart,4.4,72,-6.3243592,106.8300011,"jl. joe klp. tiga, rt.2/rw.3, kel, kota jakarta selatan",ChIJYbi2VcPtaS4REBIUqS4H6nw,Alfamart,Kel,Jagakarsa,Kota Jakarta Selatan,4,27.14,1,839.2335800619225,pasar lenteng agung,0,1,1.0,-1,0.1824
alfamart ltg agung jagakarsa,5.0,2,-6.3283086,106.8342246,"mrcm+mm5, rt.9/rw.4, lenteng agung, kota jakarta selatan",ChIJ05wHln3taS4RfX09zv-hV4M,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,3,286.12,0,295.56435812355704,pasar kambing swadaya iii,1,1,1.0,37,0.7118
alfamart,3.4,12,-6.315443900000001,106.8430878,"jl. tj. barat selatan gg. 100 kel, lenteng agung, kota jakarta selatan",ChIJ406rRZPtaS4RMYVeSLK2seg,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,0,635.07,0,1703.1223833526785,pasar kambing swadaya iii,0,-1,0.0,-1,0.0
alfa rancho indah (dalam),4.4,269,-6.309573200000001,106.850957,"jl. rancho indah no.47d, rt.8/rw.2, tj. bar., kota jakarta selatan",ChIJFaiFN5DtaS4RMY3a1g0u8Bo,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,0,500.16,0,2530.604043980912,pasar minggu,0,-1,0.0,-1,0.0
alfamart cv. anis star,4.0,12,-6.3271938,106.816634,"jl. raya jagakarsa no.3, rt.6/rw.2, jagakarsa, kota jakarta selatan",ChIJGQvZVnHuaS4R5-987_ViIy0,Alfamart,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,4,35.18,1,1897.268235108191,pasar lenteng agung,0,1,0.9396637312557696,36,0.3263
alfamart,4.8,16,-6.3306239,106.8349623,"stasiun kel, lenteng agung, kota jakarta selatan",ChIJIwmT0tTtaS4R6hg8QgNw3WY,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,5,71.27,0,188.70098375057847,pasar lenteng agung,1,1,1.0,37,0.7529
alfamart ciledug pesanggrahan,4.7,3,-6.2363047,106.7479354,"jl. ciledug raya no.3f, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJf5s9qDHxaS4RWnBj2p2aQVc,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,6,41.75,1,1292.156786958061,pasar apoh,0,17,1.0,38,0.3735
alfamart,4.2,121,-6.2350886,106.7512863,"jl. masjid darul falah kel no.4a, rt.3/rw.2, petukangan utara, kota jakarta selatan",ChIJu7akxyTxaS4RsElEKAH5zmI,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,8,99.91,0,953.5463588906874,pasar apoh,0,17,1.0,38,0.4147
alfamart,4.2,220,-6.230081999999999,106.7457079,"jl. h. muchtar raya rt 05/1 kel, rt.5/rw.1, petukangan utara, kota jakarta selatan",ChIJ04xV4tLxaS4RJ5m-u5L84Po,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,5,55.85,0,1091.476807687553,pasar alfa indah,0,17,0.9164647595271014,39,0.3446
alfamart,0.0,0,-6.2260319,106.7445316,"jl. h. muchtar raya kel, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJU2gAqwDxaS4Ri6ZzCqxukos,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,5,385.62,0,1138.9601933992203,pasar alfa indah,0,17,0.9164647595271014,-1,0.1946
alfamart,5.0,1,-6.2427534,106.7520614,"jl. kemajuan kel no.48, rt.6/rw.6, petukangan sel., kota jakarta selatan",ChIJO5o704LxaS4RopukQoSoSlU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,6,13.8,1,1013.7464881071886,pasar apoh,0,17,0.8733243563129967,-1,0.2109
alfamart,4.4,189,-6.2364448,106.7524101,"jl. ciledug raya no. 10a, rt. 002/003 kel, rt.2/rw.3, petukangan utara, kota jakarta selatan",ChIJyQtTMjnxaS4RAmG4Z9miTuU,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,7,143.18,0,799.3803791899803,pasar apoh,0,17,1.0,38,0.3941
outlet binaan alfamart,0.0,0,-6.2273784,106.7526256,"jl. masjid darul falah no.8, rw.3, petukangan utara, kota jakarta selatan",ChIJvajR18jwaS4RsJDl7rn-tu8,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,3,384.54,0,270.36667092774127,pasar alfa indah,1,17,0.8023238742148047,-1,0.542
alfamart,4.4,125,-6.2458404,106.7519896,"jl. damai raya kel no.2, rt.9/rw.5, petukangan sel., kota jakarta selatan",ChIJCZ41mAzxaS4RmvfdRLwHuNU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,6,61.41,0,846.0681679375263,pasar pesanggrahan,0,17,0.8733243563129967,-1,0.2109
alfamart h. muchtar 2,4.5,235,-6.2260342,106.7445134,"jl. h. muchtar raya no.41, rt.8/rw.11, petukangan utara, kota jakarta selatan",ChIJT6yVZrbwaS4RgDyhIXMu-qo,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,5,386.87,0,1140.9638441229654,pasar alfa indah,0,17,0.9164647595271014,-1,0.1946
alfamart,4.3,45,-6.2430094,106.748566,"jl. inpres no.54, kel no.02, rt.14/rw.2, petukangan sel., kota jakarta selatan",ChIJ3ea0GOvwaS4RUn2P0PG59CU,Alfamart,Petukangan Selatan,Pesanggrahan,Kota Jakarta Selatan,4,11.34,1,1332.0562761646352,pasar pesanggrahan,0,17,0.8733243563129967,-1,0.1697
alfamart budi luhur,4.7,3,-6.2363032,106.7479061,"jl. ciledug raya no.22, rt.10/rw.2, petukangan utara, kota jakarta selatan",ChIJZ3iYT7PxaS4RlMn9hgZzoXA,Alfamart,Petukangan Utara,Pesanggrahan,Kota Jakarta Selatan,6,38.52,1,1295.3953960764466,pasar apoh,0,17,1.0,38,0.3735
alfamart,4.3,16,-6.3389038,106.8344498,"komp. sta universitas pancasila jl. raya lt agung kel, rt.1/rw.3, srengseng sawah, kota jakarta selatan",ChIJO9SLoXrtaS4R_qO4Q2eaGC0,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,1,436.15,0,872.0373726353832,pasar lenteng agung,0,1,0.855608633501479,-1,0.1061
alfamart,4.2,97,-6.3359894,106.8270017,"jl. moch. kahfi ii kel no.23, rt.11/rw.8, srengseng sawah, kota jakarta selatan",ChIJe1YAOdLtaS4Rt7Ol21BHFN4,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,2,110.04,0,883.6246666033891,pasar lenteng agung,0,1,0.9318321210814513,-1,0.1344
alfamart,2.0,1,-6.3409759,106.8275507,"jl. raya desa putra no. 22, rt no.kel, rt.7/rw.5, srengseng sawah, kota jakarta selatan",ChIJozZ4F7HtaS4R1kONZ5ibbtU,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,3,23.76,1,1266.866458609168,pasar lenteng agung,0,1,0.9318321210814513,-1,0.1549
alfamart,4.3,363,-6.3390194,106.8285737,"jl. desa putra raya no.3 kel, rw.5, srengseng sawah, kota jakarta selatan",ChIJAw3ltijtaS4RmcB7KA3NCio,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,4,268.23,0,1022.0662870853571,pasar lenteng agung,0,1,0.9318321210814513,-1,0.1755
alfamart,4.5,73,-6.333435799999999,106.835083,"jl. lenteng agung barat no. 9, kel no.04, rt.2/rw.10, srengseng sawah, kota jakarta selatan",ChIJ13AKk4ftaS4RCuU8MrNt6NA,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,4,12.85,1,320.09432914603786,pasar lenteng agung,1,1,1.0,37,0.7324
alfamart,4.3,85,-6.341221600000001,106.8046813,"jl. m. kahfi i no. 60, rt. 006 kel, rt.8/rw.6, ciganjur, kota jakarta selatan",ChIJ50-5vp3vaS4R4PP0-gOdOLY,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,4,55.16,0,1039.5356756742256,pasar timbul jagakarsa,0,3,1.0,-1,0.1824
alfamart,4.2,102,-6.3353411,106.8132835,"jl. sadar raya no.kel, rt.2/rw.2, jagakarsa, kota jakarta selatan",ChIJyXE7tX7uaS4R_N1dj_5A7Lk,Alfamart,Jagakarsa,Jagakarsa,Kota Jakarta Selatan,1,37.89,1,2086.2263073878876,pasar timbul jagakarsa,0,-1,0.0,-1,0.0206
alfamart,3.7,11,-6.3234492,106.8354947,"jl. raya lenteng agung kel no.14, lenteng agung, kota jakarta selatan",ChIJlTB_4sPtaS4Rxc7ws3Uy_40,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,2,200.16,0,671.3538716308332,pasar kambing swadaya iii,0,1,0.9224773085183464,-1,0.1334
alfamart,3.7,11,-6.3448658,106.8286053,"jl. srengseng sawah kel no.rt 5/12, rt.5/rw.12, srengseng sawah, kota jakarta selatan",ChIJNeAy4i3saS4R2vlrs_RK_Qk,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,5,101.87,0,1613.298729733618,pasar lenteng agung,0,1,0.9318321210814513,-1,0.1961
alfamart,1.0,1,-6.345517699999999,106.810441,"jl. wr. sila kel no.48, rt.11/rw.5, ciganjur, kota jakarta selatan",ChIJLccxhA3vaS4R1CueIAoDZlE,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,3,178.71,0,1103.8720472107325,pasar timbul jagakarsa,0,3,1.0,-1,0.1618
alfamart,4.3,119,-6.3447007,106.8044728,"jl. wr. sila kel no.261, rt.3/rw.4, ciganjur, kota jakarta selatan",ChIJn4GqwYjuaS4RkEZAhdWNiIU,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,6,241.83,0,675.661506760543,pasar timbul jagakarsa,0,3,1.0,-1,0.2235
alfamart,4.0,12,-6.3431267,106.8172234,"jl.moch kahfi 2 rt 5/4 kel, jl. moch. kahfi ii no.2, rt.5/rw.4, ciganjur, kota jakarta selatan",ChIJwRkvJkbvaS4RV98hH2jg2jM,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,2,480.22,0,1895.1711885224463,pasar timbul jagakarsa,0,-1,0.0,-1,0.0412
alfamart,4.4,39,-6.3360353,106.8081282,"jl. h. montong kel, rt.6/rw.2, ciganjur, kota jakarta selatan",ChIJcSF1kHzuaS4RmUi6Derkz0U,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,1,560.69,0,1718.3361266246113,pasar timbul jagakarsa,0,-1,0.0,-1,0.0206
alfamart,4.2,35,-6.346389599999999,106.8257072,"jl.simpang tiga, jl. pratama kel no.22, rt.6/rw.6, srengseng sawah, kota jakarta selatan",ChIJcXskSobtaS4Rgle9vWyGMns,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,3,107.73,0,1893.7038408286837,pasar lenteng agung,0,1,0.905426918666317,-1,0.1523
alfamart,1.0,1,-6.3450368,106.8152846,"jl. wr. sila no.36, rt.2/rw.5, ciganjur, kota jakarta selatan",ChIJXWJrkhPvaS4Rrveg9EepZfI,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,3,181.06,0,1616.7621543705538,pasar timbul jagakarsa,0,3,1.0,-1,0.1618
alfamart royal residence,4.6,73,-6.3343032,106.8069313,"mr84+7qf, rt.7/rw.2, ciganjur, kota jakarta selatan",ChIJMU7G8APvaS4RPldwPHdkBVs,Alfamart,Ciganjur,Jagakarsa,Kota Jakarta Selatan,1,687.22,0,1847.8503486689062,pasar timbul jagakarsa,0,-1,0.0,-1,0.0206
alfamart,0.0,0,-6.357054,106.8095512,"jl. srengseng sawah kel no.4, rt.9/rw.9, cipedak, kota jakarta selatan",ChIJQ72y0hzvaS4RX5dcmBsgyWU,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,8,56.64,0,1179.577774716527,pasar timbul jagakarsa,0,2,1.0,40,0.4147
alfamart,4.4,104,-6.3492714,106.8016789,"jl. m. khafi kel no.1, rt.015/rw.1, cipedak, kota jakarta selatan",ChIJ2ZJsw-bvaS4RPE2HSgHEYvc,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,3,85.45,0,86.27125337484131,pasar timbul jagakarsa,1,3,1.0,-1,0.5618
alfamart,4.2,129,-6.358035099999999,106.8116309,"jl. srengseng sawah kel no.48 rt 2/9, rt.3/rw.9, srengseng sawah, kota jakarta selatan",ChIJO-fSOk7vaS4RCj8aV46LE6Q,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,6,26.21,1,1425.8295853330692,pasar timbul jagakarsa,0,2,1.0,40,0.3735
alfamart srengseng sawah 4 (eh83),4.3,15,-6.357146999999999,106.8095228,"jl. srengseng sawah no.1, rt.4/rw.9, srengseng sawah, kota jakarta selatan",ChIJ88BZcpnuaS4RE8o0nNn30ow,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,8,64.79,0,1184.106182761043,pasar timbul jagakarsa,0,2,1.0,40,0.4147
alfamart,4.1,107,-6.3629942,106.8021022,"jl.moch kahfi i, gg. pedati selatan kel no.60, rt.6/rw.2, cipedak, kota jakarta selatan",ChIJ7ykmvmrvaS4RlZev4Fju-J8,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,1,19.32,1,1442.182719250074,pasar timbul jagakarsa,0,-1,0.0,-1,0.0206
alfamart,4.3,162,-6.3633345,106.8067338,"jl. moch. kahfi ii kel no.24, rt.7/rw.3, cipedak, kota jakarta selatan",ChIJreD62aLuaS4RmuRbWickzPw,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,4,41.58,1,1585.926241073899,pasar timbul jagakarsa,0,2,0.7358036768967533,-1,0.1559
alfamart,3.9,13,-6.3519106,106.8104356,"jl. timbul rt 1/3 kel, jl. timbul no.38, rt.1/rw.3, cipedak, kota jakarta selatan",ChIJa5D3PpvuaS4RmD22MJHORS4,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,4,16.89,1,1004.1734060279275,pasar timbul jagakarsa,0,2,1.0,40,0.3324
alfamart m. kafi 1,4.3,27,-6.354785,106.8104626,"jl. moch. kahfi ii no.35, rt.4/rw.3, cipedak, kota jakarta selatan",ChIJf-XTUHHuaS4R3O2aD58Jejc,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,9,83.27,0,1117.8666835688966,pasar timbul jagakarsa,0,2,1.0,40,0.4353
alfamart jl.aselih,4.2,52,-6.3518666,106.8010337,"jrx2+6cr, rt.7/rw.1, cipedak, kota jakarta selatan",ChIJS129nNjvaS4RhFpkPRMENm4,Alfamart,Cipedak,Jagakarsa,Kota Jakarta Selatan,2,213.97,0,211.2994189048322,pasar timbul jagakarsa,1,-1,0.0,-1,0.4412
alfamart,0.0,0,-6.352576699999999,106.8188851,"jl. srengseng sawah kel no.18, rw.7, srengseng sawah, kota jakarta selatan",ChIJLdQeZIztaS4R-teqdeGZ2Aw,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,2,43.36,1,1936.7922432184891,pasar timbul jagakarsa,0,-1,0.0,-1,0.0412
alfamart,4.5,99,-6.348487899999999,106.8200177,"jl. srengseng raya kel no.87, rt.2/rw.7, srengseng sawah, kota jakarta selatan",ChIJPxyLWijsaS4Rl6Ahgql2Zkc,Alfamart,Srengseng Sawah,Jagakarsa,Kota Jakarta Selatan,2,463.75,0,2048.4996385764484,pasar timbul jagakarsa,0,-1,0.0,-1,0.0412
sumber alfaria trijaya. pt (alfamart),2.7,6,-6.350979499999999,106.8326992,"jl. lenteng agung timur, no. 1 rt. 06 rw. 01, jagakarsa, rt.12/rw.8, lenteng agung, kota jakarta selatan",ChIJddTlTzPsaS4R4BYzvn0YNik,Alfamart,Lenteng Agung,Jagakarsa,Kota Jakarta Selatan,0,737.65,0,2207.181348675415,pasar lenteng agung,0,-1,0.0,-1,0.0
alfamart,4.0,25,-6.304666999999999,106.8503666,"1, jl. rancho indah kel no.7, rt.1/rw.2, tj. bar., kota jakarta selatan",ChIJVdAdII_taS4Rb872ygOcjfw,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,5,53.57,0,2031.084996131156,pasar minggu,0,12,1.0,34,0.3529
alfamart tb.simatupang 3,4.3,275,-6.3039748,106.8430684,"jalan tb. simatupang, rt.11/rw.4, tj. bar., kota jakarta selatan",ChIJ76qqqo3taS4RydX_XeSQfH8,Alfamart,Tanjung Barat,Jagakarsa,Kota Jakarta Selatan,4,93.27,0,1633.7161481391568,pasar minggu,0,12,1.0,33,0.3324
alfamart setiabudibarat,5.0,1,-6.2104934,106.8230285,"jl. setiabudi raya no.2, rw.2, kuningan, kota jakarta selatan",ChIJRScsryb1aS4RlODMjqPRKNU,Alfamart,Kuningan,Setiabudi,Kota Jakarta Selatan,6,5.17,1,488.3558174939863,pasar karbela,1,24,1.0,41,0.7735
alfamart karbela 3,4.3,25,-6.2092301,106.8266949,"jl. setia budi tengah no.5, rt.1/rw.1, kuningan, kota jakarta selatan",ChIJNYn7SAf0aS4RXmIS9qwhxQU,Alfamart,Kuningan,Setiabudi,Kota Jakarta Selatan,6,289.71,0,486.62956013785356,pasar mencos,1,24,0.9438552088805704,41,0.7679
