latitude,longitude,competitor_density_500m,jarak_kompetitor_meter,kompetitor_head_to_head,zona_kmeans,pelanggaran_zonasi
-6.2433743,106.8156896,6,87.93401995429653,0,1,0
-6.2795707,106.8349757,3,163.24096872447166,0,1,0
-6.2777493,106.8270138,0,741.9766941464268,0,1,0
-6.279772899999999,106.8375655,4,95.15114947359858,0,1,0
-6.277224899999999,106.8204814,1,530.1592095032647,0,0,0
-6.273941199999999,106.8189054,3,461.9755090267397,0,1,0
-6.2726555,106.8465858,3,233.70014525214637,0,1,0
-6.2300567,106.8187181,5,43.114988024915185,1,1,0
-6.226305,106.8191669,4,254.4975775357791,0,1,0
-6.266535999999999,106.8103135,3,410.9202953581319,0,2,0
-6.2426448,106.787694,1,477.94710546543985,0,2,1
-6.220866099999999,106.7786611,1,307.9418840102428,0,2,0
-6.2483201,106.7900754,5,35.41345328298296,1,2,0
-6.228025,106.7785565,3,297.8138297650939,0,2,0
-6.247626299999999,106.7785018,7,51.706287299423224,0,2,0
-6.2284805,106.7855186,1,48.70518238642228,1,2,0
-6.233785,106.7573647,8,11.504346132554318,1,2,1
-6.2375671,106.7690621,3,296.20357429996875,0,2,1
-6.241620699999999,106.7563085,5,45.404683888004286,1,2,0
-6.250438,106.7817332,10,95.64766461555982,0,2,0
-6.2466634,106.7620832,1,169.82745440029473,0,2,0
-6.2534671,106.7755935,4,31.057708324935366,1,2,0
-6.2373959,106.7584582,7,122.90023579945209,0,2,1
-6.236351,106.7872294,0,504.3643310136241,0,2,0
-6.246897499999999,106.7898721,4,173.65899448017174,0,2,0
-6.2521128,106.783147,7,174.32374976468884,0,2,0
-6.2351522,106.7576759,9,143.79339386717115,0,2,1
-6.2262738,106.7574297,5,2.6485283910157325,1,2,1
-6.2382658,106.7723374,4,69.28642907478573,0,2,1
-6.2547162,106.7836782,7,275.6446516524277,0,2,0
-6.2495325,106.7836804,7,118.59750354446571,0,2,0
-6.2452254,106.7725276,3,91.8978036017051,0,2,0
-6.2374573,106.7825889,3,32.84806691605961,1,2,0
-6.2333072,106.7605881,6,1.1027421020125368,1,2,1
-6.2498001,106.7567651,1,310.7462223514348,0,2,1
-6.2516093,106.7831185,8,120.83626262308044,0,2,0
-6.2276746,106.7604631,3,83.3249945436781,0,2,0
-6.2546937,106.7837214,7,277.275328890716,0,2,0
-6.2553617,106.790579,4,75.40987811854966,0,2,0
-6.241565200000001,106.763046,2,54.90016354629118,0,2,0
-6.2562549,106.7620386,2,254.83660152500863,0,2,0
-6.2415428,106.793223,2,198.7272476708014,0,2,1
-6.257043599999999,106.7772368,3,170.81443099675704,0,2,0
-6.2136295,106.7798298,0,512.195582844769,0,2,0
-6.207507300000001,106.7834121,1,153.8835107956874,0,2,0
-6.2187475,106.7937508,2,192.73420091114093,0,2,0
-6.2799761,106.79663,5,155.0561358919033,0,2,0
-6.2600554,106.796534,4,59.628076322747326,0,2,0
-6.292159799999999,106.7715761,1,766.5672596186148,0,2,0
-6.267619600000001,106.7970639,11,65.23403543143853,0,2,0
-6.277399399999999,106.7765074,6,3.346114566061062,1,2,0
-6.2623865,106.7887372,2,35.81390641205812,1,2,0
-6.2706697,106.7969812,7,136.50085817432344,0,2,0
-6.2943276,106.7947017,7,37.90661688713191,1,0,0
-6.266555299999999,106.774843,6,110.69136745260145,0,2,0
-6.274661099999999,106.7633277,3,209.69862943532186,0,2,0
-6.259331,106.789079,5,377.3769312451969,0,2,0
-6.2609176,106.7672296,7,4.749596538879605,1,2,0
-6.275189699999999,106.7734774,4,287.4640481164746,0,2,0
-6.282293699999999,106.7923652,3,84.56248738631723,0,2,0
-6.2644372,106.7750567,4,69.70361240477732,0,2,0
-6.265090300000001,106.7661347,6,65.49256166077868,0,2,0
-6.2904353,106.7954148,6,85.9537032167827,0,0,1
-6.267047499999999,106.792991,5,180.17317049018985,0,2,0
-6.2829676,106.7717234,2,22.26424290176136,1,2,0
-6.2874722,106.7768054,3,299.9145267586826,0,2,0
-6.2644227,106.7750253,4,67.8714842151052,0,2,0
-6.2633835,106.7634433,5,36.90738478773404,1,2,0
-6.258382699999999,106.7680629,4,87.02841604182093,0,2,0
-6.2844107,106.7809859,3,16.839076590453818,1,2,0
-6.2962773,106.7897248,3,54.306063737623205,0,0,0
-6.275048399999999,106.7735843,5,305.63015772917447,0,2,0
-6.2756386,106.762513,2,75.28266587957735,0,2,0
-6.258272300000001,106.7839248,3,126.63103352703732,0,2,0
-6.2799786,106.7724433,3,257.40979939208825,0,2,0
-6.2706111,106.7594005,3,173.5218003575143,0,2,0
-6.270978599999999,106.7638361,2,613.3020199332447,0,2,0
-6.2665447,106.7971267,12,46.97171780172848,1,2,0
-6.287512299999999,106.7906552,1,81.85114518892868,0,2,0
-6.247622199999999,106.7950681,5,281.43623290030644,0,2,0
-6.255731399999999,106.790674,4,72.2140094644602,0,2,0
-6.2506507,106.793953,7,45.66142266026723,1,2,0
-6.254885799999999,106.796434,5,73.12481850248155,0,2,0
-6.2468046,106.7948782,5,317.9778447618346,0,2,0
-6.2542811,106.8012815,4,242.22279364626255,0,2,0
-6.259575099999999,106.8022096,2,249.2997940165254,0,2,0
-6.2657246,106.7998702,10,213.76315646863625,0,2,0
-6.274270899999999,106.7549809,3,324.2398601176826,0,2,0
-6.269869099999999,106.7545909,4,350.30014637652283,0,2,0
-6.245343399999999,106.8012186,8,16.59298508824409,1,2,0
-6.2417419,106.8016892,8,104.08945209380548,0,2,0
-6.2392731,106.8100952,3,68.32246098556486,0,1,1
-6.240064299999999,106.8042097,3,351.94903063782897,0,2,0
-6.216807999999999,106.8179903,4,207.11987657057273,0,1,0
-6.2407841,106.8035925,4,246.82820283766478,0,2,0
-6.236459,106.8006485,0,696.0637197837942,0,2,0
-6.2670737,106.8019836,5,468.3154219488422,0,2,0
-6.2776194,106.801396,2,381.41273562011764,0,2,0
-6.2856815,106.8292432,2,98.37579661040456,0,0,0
-6.2895993,106.8399531,2,296.35777580378544,0,0,1
-6.2891661,106.8244073,2,22.317923992449256,1,0,0
-6.289572,106.8126228,2,180.75283543207527,0,0,0
-6.2929597,106.803038,1,481.9782916170582,0,0,0
-6.2927034,106.8100407,2,364.22777263168274,0,0,0
-6.310429000000001,106.8373362,7,214.13726977133433,0,0,0
-6.3163063,106.8361512,0,557.0585550871673,0,0,0
-6.3077549,106.8388917,9,114.47771757996406,0,0,0
-6.3001102,106.8147245,2,353.7653889410475,0,0,0
-6.3022797,106.8264828,1,130.78414314102278,0,0,0
-6.3071224,106.8350381,5,100.18700090026564,0,0,0
-6.302779399999999,106.8144748,1,650.5729833764806,0,0,0
-6.316942099999999,106.8251017,4,113.32672699680269,0,0,0
-6.313207200000001,106.8032178,3,262.68085743945335,0,0,0
-6.312712599999999,106.8257501,2,129.66660339037549,0,0,0
-6.312118,106.838574,4,22.88501503835212,1,0,0
-6.307295,106.8351857,5,77.73595519314006,0,0,0
-6.2959898,106.8365489,1,22.749026730103825,1,0,0
-6.3179633,106.8191259,1,385.84554155691734,0,0,0
-6.309416199999999,106.8138852,2,46.08882088879288,1,0,0
-6.3044692,106.8398007,6,436.9716771506551,0,0,0
-6.2984046,106.8407504,5,141.82054547707241,0,0,0
-6.2955397,106.841134,9,280.36374136184946,0,0,0
-6.3212652,106.8254171,3,39.69228820663681,1,0,0
-6.2967705,106.8442387,5,99.97720771422571,0,0,0
-6.3027653,106.8484869,5,103.90884276461986,0,0,0
-6.296903299999999,106.8410754,6,291.71591897483415,0,0,0
-6.3047898,106.8422906,5,163.6458604520992,0,0,0
-6.3274385,106.8165763,4,24.619809578390964,1,0,0
-6.3286377,106.8244583,2,426.0467868597313,0,0,0
-6.3267655,106.8215854,2,245.52478250265062,0,0,0
-6.3271403,106.8293354,4,167.05072259526793,0,0,0
-6.3270311,106.8144222,4,218.02912202056862,0,0,0
-6.3027698,106.8484726,5,102.26370977553734,0,0,0
-6.3243592,106.8300011,4,27.143165917025975,1,0,0
-6.3283086,106.8342246,3,286.12349665615176,0,0,1
-6.315443900000001,106.8430878,0,635.0663748034027,0,0,0
-6.309573200000001,106.850957,0,500.1589226161001,0,0,0
-6.3271938,106.816634,4,35.184238746708765,1,0,0
-6.3306239,106.8349623,5,71.27345438613833,0,0,1
-6.2363047,106.7479354,6,41.75387840849255,1,2,0
-6.2350886,106.7512863,8,99.91095269869805,0,2,0
-6.230081999999999,106.7457079,5,55.8469728923939,0,2,0
-6.2260319,106.7445316,5,385.61654659521383,0,2,0
-6.2427534,106.7520614,6,13.802158758436276,1,2,0
-6.2364448,106.7524101,7,143.1818779128645,0,2,0
-6.2273784,106.7526256,3,384.54054064566776,0,2,1
-6.2458404,106.7519896,6,61.41217638644577,0,2,0
-6.2260342,106.7445134,5,386.8746583451793,0,2,0
-6.2430094,106.748566,4,11.33500560351092,1,2,0
-6.2363032,106.7479061,6,38.51714058438454,1,2,0
-6.3389038,106.8344498,1,436.15022195467634,0,0,0
-6.3359894,106.8270017,2,110.0438165184561,0,0,0
-6.3409759,106.8275507,3,23.760970759180516,1,0,0
-6.3390194,106.8285737,4,268.2307305901211,0,0,0
-6.333435799999999,106.835083,4,12.845425199428,1,0,1
-6.341221600000001,106.8046813,4,55.157322549061114,0,0,0
-6.3353411,106.8132835,1,37.894118409689476,1,0,0
-6.3234492,106.8354947,2,200.1599393787813,0,0,0
-6.3448658,106.8286053,5,101.86756020180371,0,0,0
-6.345517699999999,106.810441,3,178.70620862453518,0,0,0
-6.3447007,106.8044728,6,241.82722661591453,0,0,0
-6.3431267,106.8172234,2,480.21904542579966,0,0,0
-6.3360353,106.8081282,1,560.6851320258959,0,0,0
-6.346389599999999,106.8257072,3,107.73280702555758,0,0,0
-6.3450368,106.8152846,3,181.0558726858743,0,0,0
-6.3343032,106.8069313,1,687.2184763184104,0,0,0
-6.357054,106.8095512,8,56.63638440034296,0,0,0
-6.3492714,106.8016789,3,85.45435814114958,0,0,1
-6.358035099999999,106.8116309,6,26.20929711858198,1,0,0
-6.357146999999999,106.8095228,8,64.79123397909359,0,0,0
-6.3629942,106.8021022,1,19.320491592446164,1,0,0
-6.3633345,106.8067338,4,41.57508548471779,1,0,0
-6.3519106,106.8104356,4,16.885527418543546,1,0,0
-6.354785,106.8104626,9,83.26898011425023,0,0,0
-6.3518666,106.8010337,2,213.96750519510113,0,0,1
-6.352576699999999,106.8188851,2,43.36285579434836,1,0,0
-6.348487899999999,106.8200177,2,463.7475539543949,0,0,0
-6.350979499999999,106.8326992,0,737.6519697793822,0,0,0
-6.304666999999999,106.8503666,5,53.568371293835305,0,0,0
-6.3039748,106.8430684,4,93.26932376772328,0,0,0
-6.2104934,106.8230285,6,5.169272054631611,1,1,1
-6.2092301,106.8266949,6,289.71313074022316,0,1,1
-6.303783,106.7814079,5,238.86251375914566,0,0,0
-6.3065871,106.7813887,4,82.24957841388793,0,0,0
-6.305074599999999,106.794028,3,149.87275550708364,0,0,0
-6.3101879,106.7901479,5,189.6339324734803,0,0,1
-6.3037727,106.7821517,5,243.24297853516399,0,0,0
-6.3002921,106.776064,1,278.96324626529366,0,0,0
-6.3083256,106.7978603,2,43.681415289039045,1,0,0
-6.312744899999999,106.7967237,6,55.87037099161291,0,0,1
-6.311102099999999,106.7857304,1,511.5179116133951,0,0,0
-6.3105462,106.7937534,7,56.14899691529953,0,0,1
-6.288993199999999,106.7738201,3,483.04399620846937,0,2,0
-6.2795082,106.8072247,0,970.8415113108204,0,0,1
-6.3130741,106.8004155,5,38.56743133809123,1,0,0
-6.2086877,106.8245274,7,205.8618838328057,0,1,0
